tmdb_id,title,release_date,runtime,budget,revenue,cast,crew,countries,status,overview,popularity,vote_average,vote_count,tagline,genres,production_companies
243,High Fidelity,2000-03-17,113,30000000,47100000,"['John Cusack', 'Iben Hjejle', 'Todd Louiso', 'Jack Black', 'Lisa Bonet', 'Catherine Zeta-Jones', 'Joan Cusack', 'Tim Robbins', 'Chris Rehmann', 'Ben Carr']","['Thérèse DePrez', 'Seamus McGarvey', 'Victoria Thomas', 'Scott Rosenberg', 'Stephen Frears', 'D.V. DeVincentis', 'Steve Pink', 'Rudd Simmons', 'Tim Bevan', 'David Chapman']","['GB', 'US']",Released,"After his long-time girlfriend dumps him, a thirty-year-old record store owner seeks to understand why he is unlucky in love while recounting his ""top five breakups of all time"".",2.6438,7.1,2169,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.","['Drama', 'Comedy', 'Romance', 'Music']","['Touchstone Pictures', 'Working Title Films', 'Dogstar Films', 'New Crime Productions']"
2085,Romeo Must Die,2000-03-22,115,25000000,91036760,"['Jet Li', 'Aaliyah', 'Isaiah Washington', 'Russell Wong', 'Delroy Lindo', 'D. B. Woodside', 'Henry O', 'Jon Kit Lee', 'Edoardo Ballerini', 'Anthony Anderson']","['Derek Brechin', 'Andrzej Bartkowiak', 'John Jarrell', 'Stanley Clarke', 'Eric Bernt', 'Lora Kennedy', 'Glen MacPherson', 'Dane A. Davis', 'Dane A. Davis', 'Joe Milner']",['US'],Released,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang Sing and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!",4.0714,6.265,1321,"In a world of vicious rivalries and violent betrayals, only one thing is sure...","['Action', 'Crime', 'Thriller']","['Silver Pictures', 'Warner Bros. Pictures']"
37722,Waking the Dead,2000-03-24,105,8500000,327418,"['Billy Crudup', 'Jennifer Connelly', 'Paul Hipp', 'Hal Holbrook', 'Ivonne Coll', 'Lawrence Dane', 'Ed Harris', 'Janet McTeer', 'Molly Parker', 'Larry Marshall']","['Keith Gordon', 'Scott Spencer', 'Robert Dillon', 'Keith Gordon', 'Stuart Kleinman', 'Linda Reisman', 'Jodie Foster', 'Irene Litinsky', 'Scott Shields', 'Tom Richmond']","['CA', 'US']",Released,"A congressional candidate questions his sanity after seeing the love of his life, presumed dead, suddenly emerge.",1.2119,6.1,102,Sometimes love has a life of it's own.,"['Mystery', 'Drama', 'Romance']","['PolyGram Filmed Entertainment', 'Egg Pictures', 'Gramercy Pictures']"
13539,Here on Earth,2000-03-24,96,15000000,10873148,"['Leelee Sobieski', 'Chris Klein', 'Josh Hartnett', 'Michael Rooker', 'Annie Corley', 'Bruce Greenwood', ""Annette O'Toole"", 'Elaine Hendrix', 'Stuart Wilson', 'Ronni Saxon']","['Mark Piznarski', 'Danny Wynands', 'Nancy Foy', 'Michael Seitzman', ""Michael D. O'Shea"", 'Andrea Morricone', 'Robert Frazen', 'Lance Gilbert', 'Buddy Joe Hooker', 'June Brickman']",['US'],Released,"Three lives of three young people intersect over the course of one summer. A rich student and a young working-class man accidentally destroy a diner when their impromptu road race takes a disastrous turn. Ordered by a judge to spend the summer repairing the building, they find themselves becoming rivals for the affections of the owner's daughter.",1.351,5.811,190,One summer totally changed their lives.,"['Romance', 'Drama']","['Friendly Productions', 'Fox 2000 Pictures']"
51333,Love's Labour's Lost,2000-03-31,93,13000000,300000,"['Alessandro Nivola', 'Alicia Silverstone', 'Natascha McElhone', 'Kenneth Branagh', 'Carmen Ejogo', 'Matthew Lillard', 'Adrian Lester', 'Emily Mortimer', 'Richard Briers', 'Geraldine McEwan']","['Kenneth Branagh', 'Kenneth Branagh', 'Nina Gold', 'Kenneth Branagh', 'David Barron', 'Alex Thomson', 'William Shakespeare', 'Neil Farrell', 'Dan Farrell', 'Kenneth Branagh']","['FR', 'DE', 'GB', 'US']",Released,"A scholarly king and his three companions swear off the society of women for three years, only to have a diplomatic visit from a French princess and her three ladies-in-waiting thwart their intentions.",1.1751,5.5,75,A new spin on the old song and dance.,"['Comedy', 'Music', 'Romance']","['Pathé', 'Intermedia Films', 'Arts Council of England', 'Shakespeare Film Company', 'Le Studio Canal+']"
16222,Whatever It Takes,2000-03-31,94,15000000,9902115,"[""Jodi Lyn O'Keefe"", 'Shane West', 'Marla Sokoloff', 'James Franco', 'Aaron Paul', 'Colin Hanks', 'Julia Sweeney', 'Richard Schiff', 'Kip Pardue', 'Nick Cannon']","['Mark Schwahn', 'Christina Fong', 'David Raynr', 'Sandy Berumen', 'Brad Sherman', 'Bryan Bowen', 'Randy Kelley', 'William H. Brown', 'Melissa Sherwood Hofmann', 'Mark Schwahn']",['US'],Released,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",2.0862,5.8,298,How low will they go to get the girls of their dreams?,"['Drama', 'Comedy', 'Romance']","['Columbia Pictures', 'Phoenix Pictures']"
11478,The Skulls,2000-03-31,106,15000000,50802120,"['Joshua Jackson', 'Paul Walker', 'Hill Harper', 'Leslie Bibb', 'Christopher McDonald', 'Steve Harris', 'William Petersen', 'Craig T. Nelson', 'David Asman', 'Scott Gibson']","['John Pogue', 'John Pogue', 'Randy Edelman', 'Shane Hurlbut', 'Peter Amundson', 'Rob Cohen', 'Neal H. Moritz', 'Marie-Sylvie Deveau', 'Steve Shewchuk', 'Bob Ziembicki']",['US'],Released,"A senior at an Ivy League college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.",1.9442,5.774,589,Getting in is easy. Getting out is a killer.,"['Crime', 'Drama', 'Thriller']","['Original Film', 'Newmarket Capital Group', 'Cranium Films']"
10501,The Road to El Dorado,2000-03-31,89,95000000,76400000,"['Kenneth Branagh', 'Kevin Kline', 'Rosie Perez', 'Armand Assante', 'Edward James Olmos', 'Jim Cummings', 'Frank Welker', 'Tobin Bell', 'Elton John', 'Duncan Marjoribanks']","['Bonne Radford', 'Ted Elliott', 'Terry Rossio', 'Hans Zimmer', 'John Powell', 'Bibo Bergeron', 'Elton John', 'Christian Schellewald', 'Wendell Luebbe', 'Jill Hopper']",['US'],Released,"Stowing away after a failed con, a pair of swindlers end up on El Dorado, the fabled ""city of gold"", where they quickly get in over their heads when they are mistaken as gods by the inhabitants.",6.5691,7.257,4014,They came for the gold. They stayed for the adventure.,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']","['DreamWorks Pictures', 'DreamWorks Animation']"
756895,Mimpi Moon,2000-04-06,103,385000,140000,"['Rashidi Ishak', 'Kavita Sidhu', 'Afdlin Shauki', 'Ning Baizura', 'Jalaluddin Hassan', 'Ida Nerina', 'Sarimah Ibrahim', 'Jit Murad']",['Shuhaimi Baba'],[],Released,"Childhood sweethearts Moonir and Vina are reunited when they return to their hometown of Batu Saura, a small sleepy community on Langkawi Island, where nothing much ever happens. Love once lost is now rekindled.",0.2522,6.0,1,,[],['Pesona Pictures']
10468,28 Days,2000-04-06,103,43000000,62198945,"['Sandra Bullock', 'Viggo Mortensen', 'Dominic West', 'Elizabeth Perkins', 'Azura Skye', 'Steve Buscemi', 'Alan Tudyk', ""Mike O'Malley"", 'Marianne Jean-Baptiste', 'Reni Santoni']","['Betty Thomas', 'Jenno Topping', 'Celia D. Costas', 'Declan Quinn', 'Peter Teschner', 'Daniel W. Barringer', 'Sandy Berumen', 'Vic Bucossi', 'Don Hewitt Sr.', 'Cal Johnson']",['US'],Released,"After getting into a car accident while drunk on the day of her sister's wedding, Gwen Cummings is given a choice between prison or a rehab center. She chooses rehab, but is extremely resistant to taking part in any of the treatment programs they have to offer, refusing to admit that she has an alcohol addiction.",1.8249,6.2,1072,The Life of the Party... before she got a life.,"['Comedy', 'Drama']","['Columbia Pictures', 'Tall Trees Productions']"
20697,Ready to Rumble,2000-04-07,107,24000000,12372410,"['David Arquette', 'Scott Caan', 'Chris Owen', 'Oliver Platt', 'Rose McGowan', 'Joe Pantoliano', 'Caroline Rhea', 'Ellen Albertini Dow', 'Lewis Arquette', 'Bill Goldberg']","['Steven Brill', 'Brian Robbins', 'Herb Gains', 'John Gatins', 'Robert Newmyer', 'Susan E. Novick', 'Steven Reuther', 'Jeffrey Silver', 'Scott Strauss', 'Michael Tollin']",['US'],Released,Two slacker wrestling fans are devastated by the ousting of their favorite character by an unscrupulous promoter.,1.0294,5.2,167,They're headed to the big time...face first.,"['Action', 'Comedy']","['Bel Air Entertainment', 'Warner Bros. Pictures']"
10479,Rules of Engagement,2000-04-07,128,60000000,71000000,"['Tommy Lee Jones', 'Samuel L. Jackson', 'Guy Pearce', 'Ben Kingsley', 'Bruce Greenwood', 'Anne Archer', 'Blair Underwood', 'Philip Baker Hall', 'Dale Dye', 'Amidou']","['William Friedkin', 'Scott Rudin', 'Richard D. Zanuck', 'Mark Isham', 'Stephen Gaghan', 'Nicola Pecorini', 'Augie Hess', 'Arne Schmidt', 'Adam Schroeder', 'Jim Webb']","['US', 'DE']",Released,A Marine Colonel is brought to court-martial after ordering his men to fire on demonstrators surrounding the American embassy in Yemen.,2.0025,6.2,783,A hero should never have to stand alone.,"['War', 'Drama']","['Paramount Pictures', 'Seven Arts Pictures', 'Munich Film Partners & Company (MFP) ROE Production']"
2621,Return to Me,2000-04-07,116,24000000,36600000,"['David Duchovny', 'Minnie Driver', ""Carroll O'Connor"", 'Robert Loggia', 'Jim Belushi', 'Bonnie Hunt', 'David Alan Grier', 'Joely Richardson', 'Eddie Jones', 'Marianne Muellerleile']","['Bonnie Hunt', 'Bonnie Hunt', 'László Kovács', 'Don Lake', 'Nicholas Pike', 'Brent Thomas', 'Garth Craven', 'Mali Finn', 'Jennie Lew Tugend', 'Melanie Greene']",['US'],Released,"It took a lot of cajoling to get Bob, a recently widowed architect, to go on a blind date at a quirky Irish-Italian eatery. Once there, he's smitten instantly not with his date but with the sharp-witted waitress. Everything seems to be going great until an unbelievable truth is revealed, one that could easily break both of their hearts for good.",2.5663,6.7,464,A comedy straight from the heart,"['Romance', 'Comedy']","['JLT Productions', 'Metro-Goldwyn-Mayer']"
1359,American Psycho,2000-04-13,102,7000000,34269748,"['Christian Bale', 'Justin Theroux', 'Josh Lucas', 'Bill Sage', 'Chloë Sevigny', 'Reese Witherspoon', 'Samantha Mathis', 'Matt Ross', 'Jared Leto', 'Willem Dafoe']","['Mary Harron', 'Christian Halsey Solomon', 'Chris Hanley', 'Andrzej Sekula', 'Guinevere Turner', 'Bret Easton Ellis', 'Edward R. Pressman', 'Jeanne Develle', 'Andrew Marcus', 'Gideon Ponte']","['CA', 'US']",Released,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",12.9057,7.408,12169,Killer looks.,"['Thriller', 'Drama', 'Crime']","['Lionsgate', 'Pressman Film', 'Muse Productions', 'Christian Halsey Solomon Productions']"
4967,Keeping the Faith,2000-04-14,127,30000000,59945183,"['Ben Stiller', 'Edward Norton', 'Jenna Elfman', 'Anne Bancroft', 'Eli Wallach', 'Ron Rifkin', 'Miloš Forman', 'Holland Taylor', 'Lisa Edelstein', 'Brian George']","['Edward Norton', 'Elmer Bernstein', 'Avy Kaufman', 'Malcolm Campbell', 'Anastas N. Michos', 'Stuart Blumberg', 'Edward Norton', 'Stuart Blumberg', 'Hawk Koch', 'Kathy Nelson']",['US'],Released,"Best friends since they were kids, Rabbi Jacob Schram and Father Brian Finn are dynamic and popular young men living and working on New York's Upper West Side. When Anna Reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters Jake and Brian's lives and hearts with a vengeance. Sparks fly and an unusual and complicated love triangle ensues.",1.6229,6.087,658,"If you have to believe in something, you may as well believe in love.","['Comedy', 'Romance']","['Spyglass Entertainment', 'Touchstone Pictures', 'Triple Threat Talent']"
3536,U-571,2000-04-20,116,62000000,127700000,"['Matthew McConaughey', 'Bill Paxton', 'Harvey Keitel', 'Jon Bon Jovi', 'David Keith', 'Thomas Kretschmann', 'Jake Weber', 'Jack Noseworthy', 'Tom Guiry', 'Will Estes']","['Jonathan Mostow', 'Sam Montgomery', 'David Ayer', 'Dino De Laurentiis', 'Martha De Laurentiis', 'Richard Marvin', 'Oliver Wood', 'Wayne Wahrman', 'Carol Lewis', 'William Ladd Skinner']","['US', 'FR']",Released,"In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.",3.1127,6.524,1334,Heroes are ordinary men who do extraordinary things in extraordinary times.,"['War', 'Action', 'Adventure']","['Universal Pictures', 'StudioCanal', 'The De Laurentiis Company']"
18041,Gossip,2000-04-21,90,14000000,5108820,"['James Marsden', 'Lena Headey', 'Norman Reedus', 'Kate Hudson', 'Eric Bogosian', 'Edward James Olmos', 'Joshua Jackson', 'Sharon Lawrence', 'Marisa Coughlan', 'Charles Guggenheim']","['Davis Guggenheim', 'Gregory Poirier', 'Graeme Revell', 'Andrzej Bartkowiak', 'Jay Cassidy', 'Lora Kennedy', 'David Nichols', 'Vlasta Svoboda', 'Louise Mingenbach', 'Enrico Campana']",['US'],Released,"For a class project, three college students decide to invent an unfounded rumor about the most popular girl on campus. But as the rumor spreads, it begins to spiral out of control.",1.7293,5.8,264,Some people are dying to hear it.,"['Mystery', 'Thriller']","['NPV Entertainment', 'Village Roadshow Pictures', 'Warner Bros. Pictures', 'Outlaw Productions']"
14736,Love & Basketball,2000-04-21,125,20000000,27728118,"['Sanaa Lathan', 'Omar Epps', 'Chris Warren', 'Kyla Pratt', 'Alfre Woodard', 'Regina Hall', 'Glenndon Chatman', 'Jess Willard', 'Naykia Harris', 'Harry Lennix']","['Gina Prince-Bythewood', 'Gina Prince-Bythewood', 'Jeffrey Howard', 'Terilyn A. Shropshire', 'Aisha Coley', 'Reynaldo Villalobos', 'JoAnn Stafford-Chaney', 'Sue Chan', 'Mark Choi', 'Laini Thompson']",['US'],Released,"Monica Wright and Quincy McCall grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood, they fall in love, but they also share another all-consuming passion: basketball.  As Quincy and Monica struggle to make their relationship work, they follow separate career paths though high school and college basketball and, they hope, into stardom in big-league professional ball.",2.078,7.334,464,All's fair in love and basketball.,"['Comedy', 'Drama', 'Romance']","['40 Acres and a Mule Filmworks', 'New Line Cinema']"
1443,The Virgin Suicides,2000-04-21,97,6000000,10409377,"['Kirsten Dunst', 'Josh Hartnett', 'James Woods', 'Kathleen Turner', 'Michael Paré', 'A.J. Cook', 'Hanna Hall', 'Leslie Hayman', 'Chelse Swain', 'Giovanni Ribisi']","['Edward Lachman', 'Jeffrey Eugenides', 'Melissa Kent', 'Sofia Coppola', 'Dan Halsted', 'Jasna Stefanovic', 'Jon P. Goulding', 'Nancy Steiner', 'Chris Hanley', 'Megan Less']",['US'],Released,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",4.7105,7.13,3576,"Beautiful, mysterious, haunting, invariably fatal. Just like life.","['Drama', 'Romance']","['American Zoetrope', 'Muse Productions', 'Eternity Pictures']"
19457,The Yards,2000-04-27,115,24000000,889352,"['Mark Wahlberg', 'Joaquin Phoenix', 'Charlize Theron', 'James Caan', 'Ellen Burstyn', 'Faye Dunaway', 'Steve Lawrence', 'Andy Davoli', 'Tony Musante', 'Victor Argo']","['James Gray', 'Harris Savides', 'Harvey Weinstein', 'Nick Wechsler', 'Bob Weinstein', 'James Gray', 'Pedro Hernández', 'John McEnerney', 'Serge Mihajlov', ""Sean O'Brien""]",['US'],Released,"In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo Handler gets out of prison, he finds his aunt married to Frank Olchin, one of the big contractors; he's battling with a minority-owned firm for contracts.",2.417,6.213,509,He's the target of the most merciless family in New York. His own.,"['Crime', 'Drama', 'Thriller']","['Miramax', 'Industry Entertainment Partners']"
10564,Where the Heart Is,2000-04-27,120,15000000,33800000,"['Natalie Portman', 'Ashley Judd', 'Stockard Channing', 'Joan Cusack', 'Sally Field', 'James Frain', 'Dylan Bruno', 'Keith David', 'Ray Prewitt', 'Laura House']","['Matt Williams', 'Ian Crafford', 'Mason Daring', 'Richard Greatrex', 'Lowell Ganz', 'Billie Letts', 'Russell Towery', 'Diane Towery', 'Jim Henry', 'Randy Fife']",['US'],Released,"Novalee Nation is a 17-year-old Tennessee transient who has to grow up in a hurry when she's left pregnant and abandoned by her boyfriend on a roadside, and takes refuge in the friendly aisles of Wal-Mart. Eventually, some eccentric but kindly strangers 'adopt' Novalee and her infant daughter, helping them buck the odds and build a new life.",2.162,7.101,738,Laughter is harder... Friendship is stronger... Trust is deeper... When it comes from the heart.,"['Comedy', 'Drama', 'Romance']","['Wind Dancer Films', '20th Century Fox']"
